ID,Dataset,Recording time,Rain,Rain state,Wind,Sea state,Name,CPA time,Ship ID,SHIPTYPE,DETAILED TYPE,Length
1137,D,300,0,No rain,3.4,2,SKANDI PEREGRINO, - ,537,Special Craft,Anchor Handling Vessel,75
1138,D,300,0,No rain,5.9,3,BBC LISBON, - ,53,Cargo,General Cargo,130
1139,D,300,0,No rain,8.2,4,ZIM ALABAMA, - ,644,Cargo,Container Ship,270
1140,D,300,0,No rain,4.8,3,NORMAND PIONEER, - ,411,Tug,Tug/Supply Vessel,95
1141,D,300,0,No rain,6.8,3,SIEM GIANT, - ,527,Special Craft,Supply Vessel,88
1142,D,270,0,No rain,6,3,UP CORAL, - ,611,Special Craft,Offshore Supply Ship,87
1143,D,300,0,No rain,4.3,2,MENINO DO RIO, - ,352,High-Speed Craft,High-Speed Craft,22
1144,D,300,0,No rain,8.3,4,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1145,D,300,0,No rain,5.4,3,SKANDI RIO, - ,538,Tug,Tug/Supply Vessel,81
1146,D,270,0,No rain,5,3,NORMAND PIONEER, - ,411,Tug,Tug/Supply Vessel,95
1147,D,300,0,No rain,5.1,3,GIBRALTAR EAGLE, - ,202,Cargo,Bulk Carrier,200
1148,D,300,0,No rain,3.2,2,GEIYO K, - ,197,Cargo,Bulk Carrier,190
1149,D,280,0,No rain,5.3,3,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1150,D,300,0,No rain,6.4,3,SKANDI RIO, - ,538,Tug,Tug/Supply Vessel,81
1151,D,300,0,No rain,7.2,4,SYDNEY EXPRESS, - ,572,Cargo,Container Ship,300
1152,D,300,0,No rain,9.6,4,SAAM CRUX, - ,491,Tug,Towing Vessel,32
1153,D,300,0,No rain,4.8,3,PILOT 11, - ,454,Special Craft,Pilot Vessel,13
1154,D,300,0,No rain,4.9,3,TS INCRIVEL, - ,600,Tug,Tug,27
1155,D,300,0,No rain,2.8,2,PILOT 11, - ,454,Special Craft,Pilot Vessel,13
1156,D,300,0,No rain,3.6,2,TS BARBARO, - ,595,Tug,Tug,30
1157,D,300,0,No rain,1.8,1,CASTILLO DE CATOIRA, - ,103,Cargo,Bulk Carrier,289
1158,D,300,0,No rain,4.5,3,WEZEN, - ,631,Tug,Tug,25
1159,D,300,0,No rain,0,1,SALLIE KNUTSEN, - ,497,Tanker,Shuttle Tanker,274
1160,D,300,0,No rain,0,1,PILOT BOAT I, - ,458,Special Craft,Pilot Vessel,8
1161,D,181,0,No rain,0,1,PILOT BOAT I, - ,458,Special Craft,Pilot Vessel,8
1162,D,300,0,No rain,5.9,3,CMA CGM RIO GRANDE, - ,122,Cargo,Container Ship,300
1163,D,300,0,No rain,2,1,ZHONG YUAN HAI YUN KAI TUO, - ,643,Cargo,General Cargo,202
1164,D,300,0,No rain,3.7,2,MARIANNE STOEGER, - ,344,Cargo,Bulk Carrier,229
1165,D,300,0.2,Light,2.9,2,DA YU XIA, - ,138,Cargo,General Cargo,167
1166,D,300,0,No rain,1.9,1,PACIFIC CREATION, - ,434,Cargo,Bulk Carrier,295
1167,D,300,0,No rain,6.2,3,BRENS, - ,71,Cargo,General Cargo,119
1168,D,300,0,No rain,7.4,4,PILOT 11, - ,454,Special Craft,Pilot Vessel,13
1169,D,300,0,No rain,2.5,1,TS FAVORITO, - ,598,Tug,Tug,30
1170,D,300,0.8,Light,8.3,4,GRACE LUCRUM, - ,214,Tanker,Oil/Chemical Tanker,183
1171,D,300,0,No rain,2.8,2,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1172,D,300,0,No rain,4.8,3,MAERSK VEGA, - ,325,Special Craft,Offshore Supply Ship,89
1173,D,300,0,No rain,2.3,1,C OURO, - ,77,Special Craft,Offshore Supply Ship,72
1174,D,300,0,No rain,3.6,2,MSC AGADIR, - ,372,Cargo,Container Ship,300
1175,D,300,0,No rain,2.8,2,C OURO, - ,77,Special Craft,Offshore Supply Ship,72
1176,D,300,0,No rain,4.1,2,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1177,D,190,0,No rain,4.1,2,C OURO, - ,77,Special Craft,Offshore Supply Ship,72
1178,D,300,0,No rain,9.1,4,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1179,D,300,0,No rain,8.5,4,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1180,D,300,0,No rain,8.4,4,LUTETIA, - ,304,Cargo,Container Ship,220
1181,D,300,0,No rain,7.8,4,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1182,D,300,0,No rain,1.9,1,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1183,D,300,0,No rain,4.9,3,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1184,D,300,0,No rain,8.4,4,HERMES II, - ,244,Pleasure Craft,Pleasure Craft,10
1185,D,300,0,No rain,2,1,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1186,D,300,0,No rain,3.9,2,SIEM GIANT, - ,527,Special Craft,Supply Vessel,88
1187,D,300,0,No rain,9.5,4,GRANDE AFRICA, - ,218,Cargo,Ro-Ro/Container Carrier,214
1188,D,250,0,No rain,6.9,3,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1189,D,300,0,No rain,3.1,2,MENINO DO RIO I, - ,353,Fishing,Fishing Vessel,25
1190,D,300,0,No rain,5.8,3,ANTOFAGASTA EXPRESS, - ,28,Cargo,Container Ship,224
1191,D,300,0,No rain,7.4,4,PILOT 11, - ,454,Special Craft,Pilot Vessel,13
1192,D,300,0,No rain,2.5,1,TS FAVORITO, - ,598,Tug,Tug,30
1193,D,300,0.8,Light,8.3,4,GRACE LUCRUM, - ,214,Tanker,Oil/Chemical Tanker,183
1194,D,300,0,No rain,2.8,2,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1195,D,300,0,No rain,4.8,3,MAERSK VEGA, - ,325,Special Craft,Offshore Supply Ship,89
1196,D,300,0,No rain,2.3,1,C OURO, - ,77,Special Craft,Offshore Supply Ship,72
1197,D,300,0,No rain,2.8,2,C OURO, - ,77,Special Craft,Offshore Supply Ship,72
1198,D,300,0,No rain,5,3,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1199,D,190,0,No rain,4.1,2,C OURO, - ,77,Special Craft,Offshore Supply Ship,72
1200,D,300,0,No rain,9.1,4,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1201,D,200,0,No rain,3.7,2,ILHA DA TRINDADE, - ,256,Special Craft,Offshore Supply Ship,64
1202,D,300,0,No rain,8.5,4,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1203,D,300,0,No rain,8.4,4,LUTETIA, - ,304,Cargo,Container Ship,220
1204,D,300,0,No rain,4.9,3,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1205,D,300,0,No rain,3.9,2,SIEM GIANT, - ,527,Special Craft,Supply Vessel,88
1206,D,300,0,No rain,9.5,4,GRANDE AFRICA, - ,218,Cargo,Ro-Ro/Container Carrier,214
1207,D,250,0,No rain,6.9,3,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1208,D,300,0,No rain,3.1,2,MENINO DO RIO I, - ,353,Fishing,Fishing Vessel,25
1209,D,300,0,No rain,5.8,3,ANTOFAGASTA EXPRESS, - ,28,Cargo,Container Ship,224
1210,D,300,0,No rain,3.9,2,AGIOS DIMITRIOS, - ,11,Cargo,Container Ship,299
1211,D,290,0,No rain,8.5,4,ILHA DA TRINDADE, - ,256,Special Craft,Offshore Supply Ship,64
1212,D,300,0,No rain,6.3,3,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1213,D,300,0,No rain,3.2,2,TORDA, - ,589,Special Craft,Offshore Supply Ship,85
1214,D,300,0,No rain,4,2,WATERBUCK, - ,628,Special Craft,Multi Purpose Offshore Vessel,70
1215,D,300,0,No rain,6.2,3,AURITA, - ,44,Fishing,Fishing Vessel,22
1216,D,300,0,No rain,5.6,3,MSC ABIDJAN, - ,371,Cargo,Container Ship,300
1217,D,300,0,No rain,3.4,2,STAR CHARIS, - ,553,Cargo,Bulk Carrier,229
1218,D,300,0,No rain,3.2,2,ANTOFAGASTA EXPRESS, - ,28,Cargo,Container Ship,224
1219,D,300,0,No rain,4,2,SAAVEDRA TIDE, - ,492,Special Craft,Offshore Supply Ship,84
1220,D,300,0,No rain,3.9,2,LOG IN PANTANAL, - ,297,Cargo,Container Ship,182
1221,D,300, - , - , - , - ,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1222,D,300, - , - , - , - ,MARTIN VAZ, - ,346,Special Craft,Offshore Supply Ship,64
1223,D,300, - , - , - , - ,SKANDI IPANEMA, - ,536,Tug,Tug/Supply Vessel,74
1224,D,300, - , - , - , - ,JANG JIN GANG, - ,271,Cargo,General Cargo,102
1225,D,300, - , - , - , - ,TS METIDO, - ,603,Tug,Tug,27
1226,D,300,0,No rain,2.2,1,PILOT BOAT I, - ,458,Special Craft,Pilot Vessel,8
1227,D,300,0,No rain,2.2,1,PILOT BOAT I, - ,458,Special Craft,Pilot Vessel,8
1228,D,300,0,No rain,0.9,1,PILOT BOAT V, - ,459,Fishing,Fishing Vessel,8
1229,D,168,0,No rain,0,1,SEAWAYS OAK, - ,521,Tanker,Oil/Chemical Tanker,183
1230,D,300,0,No rain,0.9,1,PILOT BOAT V, - ,459,Fishing,Fishing Vessel,8
1231,D,300,0,No rain,4.5,3,HORIZON ELECTRA, - ,248,Tanker,Oil/Chemical Tanker,183
1232,D,300,0,No rain,5.6,3,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1233,D,300,0,No rain,7.6,4,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1234,D,300,0,No rain,2.6,2,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1235,D,300,0,No rain,2.7,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1236,D,300,0,No rain,2.7,2,GREAT VISION, - ,228,Cargo,Bulk Carrier,200
1237,D,146,0,No rain,5.9,3,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1238,D,185,0,No rain,2.3,1,LOG IN PANTANAL, - ,297,Cargo,Container Ship,182
1239,D,300,0,No rain,4.8,3,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1240,D,300,0,No rain,2.9,2,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1241,D,300,0.2,Light,2.3,1,ERIETTA, - ,165,Cargo,Bulk Carrier,200
1242,D,300,0,No rain,11,5,MARIA ANGELA M, - ,343,Fishing,Fishing Vessel,24
1243,D,213,0,No rain,9.9,5,MAERSK VEGA, - ,325,Special Craft,Offshore Supply Ship,89
1244,D,220,0,No rain,5,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1245,D,300,0,No rain,5.8,3,NORMAND TURMALINA, - ,413,Special Craft,Anchor Handling Vessel,81
1246,D,300,0,No rain,6.1,3,MSC BARCELONA, - ,379,Cargo,Container Ship,270
1247,D,300,0,No rain,11.5,5,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1248,D,136,0,No rain,5.9,3,ZIM NORFOLK, - ,645,Cargo,Container Ship,300
1249,D,176,0.2,Light,6.3,3,TAHO AMERICA, - ,574,Cargo,Bulk Carrier,229
1250,D,300,0,No rain,4.1,2,BUXCOAST, - ,74,Cargo,Container Ship,300
1251,D,201,0,No rain,3.2,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1252,D,300,0,No rain,3.3,2,PARCEL DAS PAREDES, - ,440,Special Craft,Supply Vessel,81
1253,D,300,0,No rain,2.6,2,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1254,D,300,0,No rain,2.3,1,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1255,D,164,0,No rain,2.3,1,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1256,D,300,0,No rain,3.6,2,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1257,D,300,0,No rain,2.5,1,LYON II, - ,305,Cargo,Container Ship,300
1258,D,300,0,No rain,3.9,2,LUCIO COSTA, - ,303,Tanker,LPG Tanker,117
1259,D,192,0,No rain,4.8,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1260,D,300,0,No rain,5.6,3,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1261,D,300,0,No rain,7.6,4,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1262,D,300,0,No rain,2.6,2,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1263,D,300,0,No rain,2.7,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1264,D,300,0,No rain,2.7,2,GREAT VISION, - ,228,Cargo,Bulk Carrier,200
1265,D,146,0,No rain,5.9,3,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1266,D,176,0,No rain,5.7,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1267,D,185,0,No rain,2.3,1,LOG IN PANTANAL, - ,297,Cargo,Container Ship,182
1268,D,300,0,No rain,4.8,3,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1269,D,300,0,No rain,4.9,3,NORMAND SAGARIS, - ,412,Special Craft,Anchor Handling Vessel,87
1270,D,146,0,No rain,4.9,3,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1271,D,138,0,No rain,4.9,3,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1272,D,300,0,No rain,5.8,3,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1273,D,138,0,No rain,9,4,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1274,D,240,0,No rain,6.6,3,LYSIAS, - ,308,Tanker,Oil/Chemical Tanker,183
1275,D,300,0,No rain,2.9,2,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1276,D,300,0,No rain,2.5,1,LOG IN PANTANAL, - ,297,Cargo,Container Ship,182
1277,D,300,0.2,Light,2.3,1,ERIETTA, - ,165,Cargo,Bulk Carrier,200
1278,D,300,4.4,Moderate,15.1,6,HUA YANG MEI GUI, - ,252,Cargo,Bulk Carrier,176
1279,D,300,0,No rain,4,2,ANNA M, - ,26,Tanker,Oil Products Tanker,180
1280,D,300,1.2,Moderate,2.2,1,LYRIC STAR, - ,307,Cargo,Bulk Carrier,229
1281,D,300,0,No rain,4.6,3,SILVER SHADOW, - ,530,Passenger,Passenger Ship,186
1282,D,300,0,No rain,11,5,MARIA ANGELA M, - ,343,Fishing,Fishing Vessel,24
1283,D,161,0,No rain,4.1,2,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1284,D,300,0,No rain,3.6,2,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1285,D,130,0,No rain,3.9,2,JIN HANG ZHENG BANG, - ,272,Cargo,Bulk Carrier,229
1286,D,213,0,No rain,9.9,5,MAERSK VEGA, - ,325,Special Craft,Offshore Supply Ship,89
1287,D,220,0,No rain,5,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1288,D,137,0,No rain,5.4,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1289,D,300,0,No rain,5.8,3,NORMAND TURMALINA, - ,413,Special Craft,Anchor Handling Vessel,81
1290,D,300,0,No rain,6.1,3,MSC BARCELONA, - ,379,Cargo,Container Ship,270
1291,D,300,0,No rain,3.5,2,CL SEVEN, - ,115,Cargo,Bulk Carrier,183
1292,D,300,0,No rain,11.5,5,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1293,D,188,0,No rain,10.2,5,ECO GLADIATOR, - ,159,Tug,Tug,34
1294,D,176,0.2,Light,6.3,3,TAHO AMERICA, - ,574,Cargo,Bulk Carrier,229
1295,D,300,0,No rain,4.7,3,BUXCOAST, - ,74,Cargo,Container Ship,300
1296,D,201,0,No rain,3.2,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1297,D,300,0,No rain,3.3,2,PARCEL DAS PAREDES, - ,440,Special Craft,Supply Vessel,81
1298,D,300,0,No rain,2.6,2,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1299,D,300,0,No rain,2.3,1,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1300,D,164,0,No rain,2.3,1,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1301,D,300,0,No rain,3.6,2,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1302,D,300,0,No rain,2.5,1,LYON II, - ,305,Cargo,Container Ship,300
1303,D,300,0,No rain,3.9,2,LUCIO COSTA, - ,303,Tanker,LPG Tanker,117
1304,D,192,0,No rain,4.8,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1305,D,300,0.2,Light,5.2,3,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1306,D,300,0,No rain,1.9,1,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1307,D,300,0,No rain,6.7,3,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1308,D,229,0,No rain,3.8,2,MAERSK VENTURA, - ,326,Special Craft,Offshore Supply Ship,81
1309,D,300,0,No rain,6.9,3,SEA MOBY DICK, - ,511,Tug,Tug,24
1310,D,300,0,No rain,7.6,4,MARTIN VAZ, - ,346,Special Craft,Offshore Supply Ship,64
1311,D,201,0,No rain,3.4,2,MAERSK TOPPER, - ,324,Special Craft,Offshore Supply Ship,74
1312,D,300,0,No rain,11.3,5,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1313,D,272,0,No rain,11.9,5,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1314,D,300,0,No rain,5.6,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1315,D,300,0,No rain,5,3,MARCOS FELIPE, - ,340,Fishing,Fishing Vessel,22
1316,D,161,0,No rain,7.1,4,SKANDI RIO, - ,538,Tug,Tug/Supply Vessel,81
1317,D,237,0,No rain,2,1,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1318,D,300,0,No rain,2.6,2,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1319,D,300,0,No rain,4.5,3,CARMEN, - ,101,Special Craft,Offshore Supply Ship,43
1320,D,300,0,No rain,4.8,3,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1321,D,300,0,No rain,4.9,3,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1322,D,300,0,No rain,3.2,2,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1323,D,300,0,No rain,5.1,3,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1324,D,281,0,No rain,5,3,NORSUL ABROLHOS, - ,415,Tug,Tug,33
1325,D,300,0,No rain,3.7,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1326,D,300,0,No rain,2.7,2,CARMEN, - ,101,Special Craft,Offshore Supply Ship,43
1327,D,300,2,Moderate,12.1,5,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1328,D,300,0,No rain,9.1,4,MAERSK MEMPHIS, - ,322,Cargo,Container Ship,300
1329,D,300,0,No rain,4.4,2,ISAC I, - ,262,Fishing,Fishing Vessel,20
1330,D,300,0,No rain,5.1,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1331,D,183,0,No rain,2.8,2,SIEM ATLAS, - ,526,Special Craft,Offshore Supply Ship,88
1332,D,300,0,No rain,4.7,3,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1333,D,300,0,No rain,3,2,ATLANTICO, - ,42,Special Craft,Offshore Supply Ship,43
1334,D,141,0,No rain,4.2,2,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1335,D,141,0,No rain,4.9,3,POLARIS 3, - ,464,Cargo,Livestock Carrier,147
1336,D,137,0,No rain,5.4,3,RSV NAVEGANTES PRIDE, - ,486,Special Craft,Offshore Supply Ship,79
1337,D,300,0,No rain,4.8,3,PARCEL DAS TIMBEBAS, - ,441,Special Craft,Supply Vessel,74
1338,D,300,0,No rain,4.8,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1339,D,300,0,No rain,3.1,2,BERGE MATTERHORN, - ,63,Cargo,Bulk Carrier,295
1340,D,300,0,No rain,4.6,3,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1341,D,125,0,No rain,5.4,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1342,D,300,0,No rain,3.1,2,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1343,D,300,0,No rain,5.2,3,GEOPOTES 15, - ,200,Special Craft,Suction Dredger,132
1344,D,300,0,No rain,7.4,4,SAGA ODYSSEY, - ,493,Cargo,General Cargo,200
1345,D,300,0,No rain,8.8,4,ATLANTICO, - ,42,Special Craft,Offshore Supply Ship,43
1346,D,202,0,No rain,5,3,PAULA TRADER, - ,443,Cargo,Bulk Carrier,180
1347,D,221,0,No rain,3.1,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1348,D,300,0,No rain,6.5,3,AMURBORG, - ,20,Cargo,General Cargo,143
1349,D,300,0,No rain,3.4,2,MEL GRACE / PACIFIC JOURNEY, - ,351,Cargo,Bulk Carrier,180
1350,D,300,0,No rain,5.2,3,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1351,D,300,0,No rain,7.3,4,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1352,D,300,0,No rain,4.2,2,SALVAGE DUKE, - ,499,Tug,Tug,55
1353,D,300,0,No rain,4.2,2,TORDA, - ,589,Special Craft,Offshore Supply Ship,85
1354,D,191,0,No rain,5.1,3,ROSABRANCA I, - ,484,Cargo,Cargo,60
1355,D,300,0,No rain,3.1,2,MANTA PENYEZ, - ,331,Cargo,General Cargo,177
1356,D,300,0,No rain,7.7,4,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1357,D,300,0,No rain,7.7,4,NORMAND TURMALINA, - ,413,Special Craft,Anchor Handling Vessel,81
1358,D,300,0,No rain,7.8,4,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1359,D,162,0,No rain,14.1,6,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1360,D,134,0,No rain,11.4,5,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1361,D,300,0,No rain,3.9,2,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1362,D,180,0,No rain,9.3,4,LOG IN PANTANAL, - ,297,Cargo,Container Ship,182
1363,D,149,0,No rain,6,3,CHAMCHURI NAREE, - ,109,Cargo,Bulk Carrier,177
1364,D,300,0,No rain,4.2,2,ILHA DA TRINDADE, - ,256,Special Craft,Offshore Supply Ship,64
1365,D,300,0.2,Light,6.2,3,CHAMCHURI NAREE, - ,109,Cargo,Bulk Carrier,177
1366,D,162,0,No rain,6.3,3,HAJ MOHAMMED, - ,235,Cargo,Bulk Carrier,158
1367,D,178,0,No rain,7.1,4,TEMPERANCA, - ,580,Fishing,Fishing Vessel,18
1368,D,300,0,No rain,4.4,2,PILOT 10, - ,453,Special Craft,Pilot Vessel,11
1369,D,300,0,No rain,4.9,3,AAL GEELONG, - ,1,Cargo,General Cargo,160
1370,D,300,0,No rain,7,4,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1371,D,300,0,No rain,5.5,3,MAERSK VEGA, - ,325,Special Craft,Offshore Supply Ship,89
1372,D,300,0,No rain,2.8,2,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1373,D,300,0,No rain,4.5,3,HANG BO 2002, - ,237,Special Craft,Motor Hopper,72
1374,D,231,0,No rain,4.1,2,GOLDEN ID, - ,210,Cargo,General Cargo,165
1375,D,300,0,No rain,2.6,2,RED I, - ,478,Special Craft,Pilot Vessel,12
1376,D,164,0,No rain,2.9,2,OCEANICASUB II, - ,423,Tug,Tug,34
1377,D,300,0,No rain,6.5,3,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1378,D,300,0,No rain,11.9,5,TEMPERANCA, - ,580,Fishing,Fishing Vessel,18
1379,D,269,0,No rain,6.4,3,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1380,D,300,0.2,Light,2.7,2,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1381,D,300,0,No rain,5.3,3,PILOT 09, - ,452,Special Craft,Pilot Vessel,12
1382,D,300,0,No rain,5.3,3,PILOT 14, - ,456,Special Craft,Pilot Vessel,12
1383,D,300,0,No rain,4.5,3,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1384,D,300,0,No rain,2.7,2,TISSOT RIO, - ,584,Special Craft,Pilot Vessel,10
1385,D,300,0,No rain,3.2,2,PILOT 08, - ,451,Special Craft,Pilot Vessel,12
1386,D,300,0,No rain,5.6,3,TISSOT RIO, - ,584,Special Craft,Pilot Vessel,10
1387,D,300, - , - , - , - ,MARAN LEO, - ,336,Tanker,Crude Oil Tanker,333
1388,D,300,0,No rain,3.7,2,TISSOT RIO, - ,584,Special Craft,Pilot Vessel,10
1389,D,300,0,No rain,1.9,1,ARCHANGEL, - ,35,Tanker,Crude Oil Tanker,274
1390,D,300,0,No rain,3,2,SEAWAYS KENOSHA, - ,518,Tanker,Oil/Chemical Tanker,183
1391,D,300,0,No rain,3,2,MERCOSUL SUAPE, - ,356,Cargo,Container Ship,210
1392,D,220,0,No rain,3.9,2,TORRENTE, - ,590,Cargo,Container Ship,300
1393,D,300,0,No rain,5.7,3,HANG BO 2003, - ,238,Special Craft,Motor Hopper,72
1394,D,300, - , - , - , - ,SONANGOL HUILA, - ,547,Tanker,Oil Products Tanker,274
1395,D,300, - , - , - , - ,SONANGOL HUILA, - ,547,Tanker,Oil Products Tanker,274
1396,D,150,0,No rain,1.5,1,RED I, - ,478,Special Craft,Pilot Vessel,12
1397,D,274,0,No rain,10.5,5,ATLANTICO, - ,42,Special Craft,Offshore Supply Ship,43
1398,D,300,0,No rain,4.2,2,PILOT 20, - ,457,Special Craft,Pilot Vessel,13
1399,D,300,0,No rain,8.9,4,PILOT 20, - ,457,Special Craft,Pilot Vessel,13
1400,D,189,0,No rain,4.3,2,MEDUSA, - ,349,Cargo,Bulk Carrier,229
1401,D,300,0,No rain,4.6,3,KATYA ATK, - ,282,Cargo,Bulk Carrier,170
1402,D,300,0,No rain,12.5,5,LOG IN PANTANAL, - ,297,Cargo,Container Ship,182
1403,D,284,0,No rain,3,2,VIOLANDO, - ,623,Tanker,Crude Oil Tanker,274
1404,D,300,0,No rain,5,3,FRONT CHALLENGER, - ,189,Tanker,Crude Oil Tanker,276
1405,D,141,0,No rain,7,4,PILOT 20, - ,457,Special Craft,Pilot Vessel,13
1406,D,290,0,No rain,8,4,SOCRATES GRAECIA, - ,543,Cargo,Bulk Carrier,229
1407,D,300,0,No rain,15.5,6,EVER LUCENT, - ,171,Cargo,Container Ship,335
1408,D,300,0,No rain,2.9,2,MSC TAVVISHI, - ,396,Cargo,Container Ship,278
1409,D,300,0,No rain,9.2,4,OCEAN SPIRIT / STENAWECO SPIRIT, - ,421,Tanker,Oil/Chemical Tanker,183
1410,D,300,0,No rain,2.3,1,RED I, - ,478,Special Craft,Pilot Vessel,12
1411,D,300,0,No rain,3,2,AGIOS DIMITRIOS, - ,11,Cargo,Container Ship,299
1412,D,282,0,No rain,11,5,ERIK, - ,166,Cargo,General Cargo,138
1413,D,300,0.4,Light,3.8,2,GEMSBOK, - ,199,Special Craft,Offshore Supply Ship,93
1414,D,300,0,No rain,3.8,2,EAGLE VENICE, - ,158,Tanker,Crude Oil Tanker,333
1415,D,300,0,No rain,3.9,2,ITHAKI WARRIOR, - ,266,Tanker,Crude Oil Tanker,274
1416,D,151,0,No rain,2.2,1,ITHAKI WARRIOR, - ,266,Tanker,Crude Oil Tanker,274
1417,D,300,0,No rain,2.3,1,FRONT BRAGE, - ,188,Tanker,Crude Oil Tanker,275
1418,D,300,0,No rain,3.6,2,AURELIA, - ,43,Cargo,Bulk Carrier,151
